id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
24578198,2019/04/29 5:15 PM NZST,2019-04-29,2019-04-29 05:15:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:22:38 UTC,2019-09-13 22:09:40 UTC,research,CC-BY,https://www.inaturalist.org/observations/24578198,https://static.inaturalist.org/photos/38006178/medium.jpg?1557048776,,"Ecology field work, Mammal tracking method=tracking tunnel footprints, NatureWatch NZ, Photo with associated data, Research method, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ",,2,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.5745277667,172.6289527667,,,open,false,,,House Mouse,Mus musculus,House Mouse,Mammalia,44705
24578199,2019/04/29 6:05 PM NZST,2019-04-29,2019-04-29 06:05:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:22:39 UTC,2019-09-13 22:09:24 UTC,research,CC-BY,https://www.inaturalist.org/observations/24578199,https://static.inaturalist.org/photos/38006251/medium.jpg?1557048834,,"Ecology field work, Mammal tracking method=tracking tunnel footprints, NatureWatch NZ, Photo with associated data, Research method, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ",,2,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.5821083333,172.63691665,,,open,false,,,House Mouse,Mus musculus,House Mouse,Mammalia,44705
24578200,2019/04/28 2:34 PM NZST,2019-04-28,2019-04-28 02:34:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:22:42 UTC,2019-09-13 22:09:11 UTC,research,CC-BY,https://www.inaturalist.org/observations/24578200,https://static.inaturalist.org/photos/38006299/medium.jpg?1557048885,,"Ecology field work, Mammal tracking method=tracking tunnel footprints, NatureWatch NZ, Photo with associated data, Research method, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ",Reached into tunnel?,1,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.5719665167,172.6171764333,,,open,false,,,Common Brushtail Possum,Trichosurus vulpecula,Common Brushtail Possum,Mammalia,42808
24578201,2019/04/28 2:47 PM NZST,2019-04-28,2019-04-28 02:47:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:22:42 UTC,2019-09-13 22:08:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/24578201,https://static.inaturalist.org/photos/38006311/medium.jpg?1557048900,,"Ecology field work, Mammal tracking method=tracking tunnel footprints, NatureWatch NZ, Photo with associated data, Research method, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ",,1,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.5643890167,172.6116851833,,,open,false,,,Common Hedgehog,Erinaceus europaeus,Common Hedgehog,Mammalia,43042
24578203,2019/04/28 3:15 PM NZST,2019-04-28,2019-04-28 03:15:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:22:44 UTC,2019-09-13 22:08:40 UTC,research,CC-BY,https://www.inaturalist.org/observations/24578203,https://static.inaturalist.org/photos/38006355/medium.jpg?1557048948,,"Ecology field work, Mammal tracking method=tracking tunnel footprints, NatureWatch NZ, Photo with associated data, Research method, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ",,2,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.5619938167,172.5933101333,,,open,false,,,House Mouse,Mus musculus,House Mouse,Mammalia,44705
24578205,2019/04/28 3:35 PM NZST,2019-04-28,2019-04-28 03:35:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:22:45 UTC,2019-09-13 22:08:23 UTC,research,CC-BY,https://www.inaturalist.org/observations/24578205,https://static.inaturalist.org/photos/38006377/medium.jpg?1557048980,,"Ecology field work, Mammal tracking method=tracking tunnel footprints, NatureWatch NZ, Photo with associated data, Research method, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ",,1,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.56227025,172.5797302833,,,open,false,,,Common Hedgehog,Erinaceus europaeus,Common Hedgehog,Mammalia,43042
24578206,2019/04/28 4:22 PM NZST,2019-04-28,2019-04-28 04:22:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:22:45 UTC,2019-09-13 22:08:09 UTC,research,CC-BY,https://www.inaturalist.org/observations/24578206,https://static.inaturalist.org/photos/38006453/medium.jpg?1557049044,,"Ecology field work, Mammal tracking method=tracking tunnel footprints, NatureWatch NZ, Photo with associated data, Research method, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ",,1,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.55429705,172.5887937167,,,open,false,,,Common Hedgehog,Erinaceus europaeus,Common Hedgehog,Mammalia,43042
24578207,2019/04/28 4:35 PM NZST,2019-04-28,2019-04-28 04:35:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:22:46 UTC,2019-09-13 22:07:52 UTC,research,CC-BY,https://www.inaturalist.org/observations/24578207,https://static.inaturalist.org/photos/38006489/medium.jpg?1557049097,,"Ecology field work, Mammal tracking method=tracking tunnel footprints, NatureWatch NZ, Photo with associated data, Research method, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ",,1,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.5545385333,172.5925950667,,,open,false,,,Common Hedgehog,Erinaceus europaeus,Common Hedgehog,Mammalia,43042
24578209,2019/04/28 5:32 PM NZST,2019-04-28,2019-04-28 05:32:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:22:47 UTC,2019-09-13 22:07:35 UTC,research,CC-BY,https://www.inaturalist.org/observations/24578209,https://static.inaturalist.org/photos/38006507/medium.jpg?1557049134,,"Ecology field work, Mammal tracking method=tracking tunnel footprints, NatureWatch NZ, Photo with associated data, Research method, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ",,1,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.5635826,172.6337678167,,,open,false,,,Common Hedgehog,Erinaceus europaeus,Common Hedgehog,Mammalia,43042
24578210,2019/04/28 5:47 PM NZST,2019-04-28,2019-04-28 05:47:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:22:49 UTC,2019-09-13 22:07:17 UTC,research,CC-BY,https://www.inaturalist.org/observations/24578210,https://static.inaturalist.org/photos/38006514/medium.jpg?1557049154,,"Ecology field work, Mammal tracking method=tracking tunnel footprints, NatureWatch NZ, Photo with associated data, Research method, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ",,2,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.5745249167,172.6278801167,,,open,false,,,House Mouse,Mus musculus,House Mouse,Mammalia,44705
24578211,2019/04/27 9:58 AM NZST,2019-04-27,2019-04-26 21:58:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:22:49 UTC,2019-09-13 22:07:01 UTC,research,CC-BY,https://www.inaturalist.org/observations/24578211,https://static.inaturalist.org/photos/38006532/medium.jpg?1557049174,,"Animal Sign and Song=Tracks, Canterbury, Christchurch, Ecology field work, Mammal tracking method=tracking tunnel footprints, Mus musculus, NatureWatch NZ, New Zealand, Photo with associated data, Places, Port Hills, Research method, South Island, Species, Victoria Park Road, house mouse  kiore-iti, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ, taxonomy:binomial=Mus musculus, taxonomy:class=Mammalia, taxonomy:common=house mouse  kiore-iti, taxonomy:family=Muridae, taxonomy:genus=Mus, taxonomy:kingdom=Animalia, taxonomy:order=Rodentia, taxonomy:phylum=Chordata: Vertebrata",,2,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.5825714667,172.6368571333,,,open,false,,,House Mouse,Mus musculus,House Mouse,Mammalia,44705
24578212,2019/04/27 10:09 AM NZST,2019-04-27,2019-04-26 22:09:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:22:50 UTC,2019-09-13 22:06:38 UTC,research,CC-BY,https://www.inaturalist.org/observations/24578212,https://static.inaturalist.org/photos/38006540/medium.jpg?1557049192,,"Animal Sign and Song=Tracks, Canterbury, Christchurch, Ecology field work, Harry Ell Track, Mammal tracking method=tracking tunnel footprints, Miscellaneous Keywords, NatureWatch NZ, New Zealand, Photo with associated data, Places, Port Hills, Research method, South Island, Species, Victoria Park, footprint, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ, taxonomy:class=Mammalia, taxonomy:kingdom=Animalia, taxonomy:phylum=Chordata",,1,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.58468345,172.6380437667,,,open,false,,,Common Hedgehog,Erinaceus europaeus,Common Hedgehog,Mammalia,43042
24578213,2019/04/27 11:24 AM NZST,2019-04-27,2019-04-26 23:24:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:22:52 UTC,2019-09-13 22:06:16 UTC,research,CC-BY,https://www.inaturalist.org/observations/24578213,https://static.inaturalist.org/photos/38006552/medium.jpg?1557049214,,"Animal Sign and Song=Tracks, Canterbury, Christchurch, Ecology field work, Harry Ell Track, Mammal tracking method=tracking tunnel footprints, Marsupalia, Miscellaneous Keywords, NatureWatch NZ, New Zealand, Photo with associated data, Places, Port Hills, Research method, South Island, Species, Trichosurus vulpecula, Victoria Park, brushtail possum, footprint, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ, taxonomy:binomial=Trichosurus vulpecula, taxonomy:class=Mammalia, taxonomy:common=brushtail possum, taxonomy:family=Phalangeridae, taxonomy:genus=Trichosurus, taxonomy:kingdom=Animalia, taxonomy:phylum=Chordata: Vertebrata","A completely cleaned out peanut butter baited tracking tunnel card, after one night. I'm thinking this is most likely by a possum.",1,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.5968161,172.6407482667,,,open,false,,,Common Brushtail Possum,Trichosurus vulpecula,Common Brushtail Possum,Mammalia,42808
24578214,2019/04/27 12:26 PM NZST,2019-04-27,2019-04-27 00:26:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:22:53 UTC,2019-09-13 22:06:01 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/24578214,https://static.inaturalist.org/photos/38006575/medium.jpg?1557049246,,"Animal Sign and Song=Tracks, Canterbury, Christchurch, Ecology field work, Mammal tracking method=tracking tunnel footprints, NatureWatch NZ, New Zealand, Photo with associated data, Places, Port Hills, Research method, South Island, Species, Sugarloaf, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ, taxonomy:class=Mammalia, taxonomy:family=Muridae, taxonomy:genus=Rattus, taxonomy:kingdom=Animalia, taxonomy:order=Rodentia, taxonomy:phylum=Chordata: Vertebrata",,2,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.6050409167,172.6457831167,,,open,false,,,Murines,Murinae,Murines,Mammalia,735171
24578218,2019/04/28 9:28 AM NZST,2019-04-28,2019-04-27 21:28:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:22:57 UTC,2019-09-13 22:05:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/24578218,https://static.inaturalist.org/photos/38006623/medium.jpg?1557049325,,"Ecology field work, Mammal tracking method=tracking tunnel footprints, NatureWatch NZ, Photo with associated data, Research method, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ",,2,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.5717682,172.6387432333,,,open,false,,,House Mouse,Mus musculus,House Mouse,Mammalia,44705
24578219,2019/04/28 10:09 AM NZST,2019-04-28,2019-04-27 22:09:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:22:58 UTC,2019-09-13 22:05:20 UTC,research,CC-BY,https://www.inaturalist.org/observations/24578219,https://static.inaturalist.org/photos/38006652/medium.jpg?1557049380,,"Cameron Reserve, Canterbury, Ecology field work, Mammal tracking method=tracking tunnel footprints, NatureWatch NZ, New Zealand, Photo with associated data, Places, Research method, South Island, Sydenham, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ",,1,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.5505873,172.6437147,,,open,false,,,Common Hedgehog,Erinaceus europaeus,Common Hedgehog,Mammalia,43042
24578220,2019/04/28 11:09 AM NZST,2019-04-28,2019-04-27 23:09:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:22:58 UTC,2019-09-13 22:05:05 UTC,research,CC-BY,https://www.inaturalist.org/observations/24578220,https://static.inaturalist.org/photos/38006686/medium.jpg?1557049437,,"Bradford Park, Canterbury, Ecology field work, Mammal tracking method=tracking tunnel footprints, NatureWatch NZ, New Zealand, Photo with associated data, Places, Research method, South Island, Sydenham, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ",,1,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.5532932333,172.63297975,,,open,false,,,Common Hedgehog,Erinaceus europaeus,Common Hedgehog,Mammalia,43042
24578221,2019/04/28 11:20 AM NZST,2019-04-28,2019-04-27 23:20:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:23:01 UTC,2019-09-13 22:04:51 UTC,research,CC-BY,https://www.inaturalist.org/observations/24578221,https://static.inaturalist.org/photos/38006712/medium.jpg?1557049473,,"Canterbury, Christchurch, Colombo Street, Ecology field work, Mammal tracking method=tracking tunnel footprints, NatureWatch NZ, New Zealand, Photo with associated data, Places, Research method, South City Library, South Island, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ",,2,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.5614840167,172.6389139667,,,open,false,,,House Mouse,Mus musculus,House Mouse,Mammalia,44705
24578222,2019/04/28 1:09 PM NZST,2019-04-28,2019-04-28 01:09:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:23:01 UTC,2019-09-13 22:04:32 UTC,research,CC-BY,https://www.inaturalist.org/observations/24578222,https://static.inaturalist.org/photos/38006774/medium.jpg?1557049549,,"Canterbury, Cashmere, Christchurch, Dyers Pass Road, Ecology field work, Mammal tracking method=tracking tunnel footprints, NatureWatch NZ, New Zealand, Photo with associated data, Places, Research method, South Island, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ",,1,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.57952355,172.6314155167,,,open,false,,,Common Hedgehog,Erinaceus europaeus,Common Hedgehog,Mammalia,43042
24578223,2019/04/28 1:41 PM NZST,2019-04-28,2019-04-28 01:41:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:23:01 UTC,2019-09-13 22:03:53 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/24578223,https://static.inaturalist.org/photos/38006802/medium.jpg?1557049579,,"Canterbury, Cashmere, Christchurch, Dyers Pass Road, Ecology field work, Mammal tracking method=tracking tunnel footprints, NatureWatch NZ, New Zealand, Photo with associated data, Places, Research method, Reservoir park at 43 Dyers Pass Road, South Island, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ",,1,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.5712308333,172.6306371833,,,,false,,,Old World Rats,Rattus,Old World Rats,Mammalia,44540
24578226,2019/04/28 2:22 PM NZST,2019-04-28,2019-04-28 02:22:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:23:04 UTC,2019-09-13 22:03:31 UTC,research,CC-BY,https://www.inaturalist.org/observations/24578226,https://static.inaturalist.org/photos/38006881/medium.jpg?1557049680,,"Canterbury, Cashmere, Christchurch, Ecology field work, Heathcote River walkway between Ferniehurst and Barrington Streets, Mammal tracking method=tracking tunnel footprints, NatureWatch NZ, New Zealand, Photo with associated data, Places, Research method, South Island, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ",,2,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.5700685167,172.61925095,,,,false,,,Old World Rats,Rattus,Old World Rats,Mammalia,44540
24578227,2019/04/28 1:50 PM NZST,2019-04-28,2019-04-28 01:50:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:23:04 UTC,2019-09-13 22:00:23 UTC,research,CC-BY,https://www.inaturalist.org/observations/24578227,https://static.inaturalist.org/photos/38006844/medium.jpg?1557049637,,"Canterbury, Cashmere, Christchurch, Ecology field work, Mammal tracking method=tracking tunnel footprints, NatureWatch NZ, New Zealand, Photo with associated data, Places, Purau Reserve, Research method, South Island, iNaturalist field, iNaturalist fieldTrap Bait Type=Peanut butter, mammal tracking tunnel, observation added to NatureWatch NZ",,2,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.5697265333,172.6312321167,,,open,false,,,House Mouse,Mus musculus,House Mouse,Mammalia,44705
24578282,2019/04/29 2:28 PM NZST,2019-04-29,2019-04-29 02:28:00 UTC,Wellington,1115,jon_sullivan,2019-05-05 10:25:21 UTC,2019-08-18 10:22:01 UTC,research,CC-BY,https://www.inaturalist.org/observations/24578282,https://static.inaturalist.org/photos/38005922/medium.jpg?1557048424,,"",This observation is for the mouse footprints. There are also rat footprints - in separate observation.,3,0,false,,"Christchurch including Banks Peninsula, Canterbury, New Zealand",-43.5674361,172.6271722167,,,open,false,,,House Mouse,Mus musculus,House Mouse,Mammalia,44705
